VideoId,LabelConfidencePairs
../videos/lMCx6SDI0Z4.mp4,26 0.29653 15 0.0819861 16 0.0677044 136 0.0543905 2124 0.0243455 1044 0.0220466 39 0.0213727 5 0.0213002 1250 0.0174954 1090 0.0173025 354 0.0126009 2 0.0107643 1 0.00986301 11 0.00907787 199 0.00789148 999 0.00637532 555 0.00609648 466 0.0051741 111 0.00510931 64 0.00505077
../videos/lTyossbpk6o.mp4,400 0.771779 1608 0.409055 952 0.265992 2351 0.158293 641 0.151562 380 0.1224 276 0.0615799 614 0.0381891 2 0.0345485 7 0.0243148 2012 0.0114726 11 0.00947378 88 0.00814448 1 0.00762248 184 0.0069406 477 0.00436038 17 0.00415368 489 0.00407409 315 0.00405704 1741 0.00399669
../videos/lU_-uBEWLI0.mp4,11 0.282377 251 0.108049 100 0.0649714 15 0.0437857 356 0.0397173 1 0.0324414 3094 0.0291713 149 0.0256103 2 0.0216175 0 0.0141993 1254 0.011859 2004 0.011824 2069 0.0117491 886 0.0112744 64 0.0110132 1638 0.00884691 1920 0.00831354 1656 0.00780652 229 0.00737088 92 0.00731952
../videos/lUiT8VGtRe8.mp4,12 0.691379 0 0.286668 1 0.0674268 1281 0.059075 315 0.0304263 432 0.0291598 1459 0.0210699 271 0.0159818 16 0.00941147 14 0.00672741 63 0.00659827 150 0.00566828 1224 0.00379963 696 0.00361046 2 0.00343679 689 0.00327493 2269 0.0030822 633 0.00295323 66 0.00290214 1273 0.00274187
../videos/lVEddPb5Bc8.mp4,2 0.579333 7 0.531941 25 0.281125 116 0.263651 1 0.116914 104 0.08607 235 0.0599278 1266 0.0432105 315 0.0420188 2275 0.040812 706 0.0362259 1038 0.0247189 753 0.0241696 1158 0.0189437 297 0.017384 573 0.0159911 1214 0.0147594 165 0.0112409 1012 0.0109503 0 0.0107638
../videos/lVQ0dsCdsOs.mp4,353 0.152455 519 0.085521 1 0.0833203 995 0.0472891 1002 0.0394064 666 0.0312263 60 0.0260289 1918 0.0230274 2 0.0212641 3538 0.0189536 25 0.0184626 15 0.0159618 1238 0.0152772 0 0.0151639 7 0.0122678 673 0.0117241 64 0.0102993 427 0.0100094 149 0.00950683 53 0.00850217
../videos/lXDAEhDoG1M.mp4,356 0.354228 100 0.266482 210 0.0684387 1 0.0633065 1223 0.0574053 8 0.0304654 0 0.0237531 698 0.0167291 727 0.0127704 161 0.0120554 704 0.0116083 16 0.00955615 548 0.00913679 315 0.00816186 696 0.00813585 148 0.00673173 271 0.00547849 882 0.00403914 64 0.00377397 3767 0.00369671
../videos/lZ17Vv_spFM.mp4,25 0.0591898 16 0.0377782 434 0.02308 1 0.020685 2 0.0201832 315 0.0159897 7 0.0131132 643 0.0128689 133 0.0112431 429 0.0096899 354 0.00941511 146 0.00877248 11 0.00841138 0 0.00816963 8 0.00747385 595 0.00691169 505 0.00648357 2643 0.0053338 1046 0.00522742 217 0.00522694
../videos/lZ7Ird1LR5Q.mp4,2 0.0919461 315 0.0598982 7 0.048827 146 0.0478076 25 0.0313452 16 0.02707 2354 0.01954 11 0.0153688 15 0.014902 1 0.0148672 505 0.0114797 429 0.00977606 53 0.00926621 579 0.00801664 1125 0.00720573 0 0.00713104 246 0.00692073 21 0.0066161 707 0.00646516 58 0.00603276
../videos/l_Ljdn9O1OE.mp4,25 0.222418 1 0.126699 14 0.119949 0 0.0666715 433 0.0475054 61 0.0198963 16 0.0154661 105 0.0142271 150 0.00972626 183 0.00950308 8 0.00939641 242 0.00832675 3 0.0054613 459 0.00461008 1131 0.00348606 1070 0.0031717 424 0.00277929 245 0.00268857 470 0.00262651 203 0.00240133
../videos/lc5-4nsQI0k.mp4,11 0.142817 2 0.047402 16 0.0460965 0 0.0255915 7 0.0250251 15 0.0210285 146 0.0198575 903 0.017592 368 0.0143708 1 0.0126741 275 0.01079 133 0.00872558 21 0.00814872 42 0.00808058 45 0.00718991 17 0.00695069 8 0.00685454 315 0.00645259 26 0.00622237 205 0.00610067
../videos/ldU21DyOkl0.mp4,14 0.250068 25 0.202619 1 0.116953 16 0.047673 0 0.0195061 150 0.0120107 441 0.0112198 136 0.00966437 85 0.00770321 315 0.00614846 146 0.00492271 225 0.00490646 242 0.00365343 105 0.00364184 386 0.00318476 236 0.00243747 595 0.0023777 8 0.00233285 649 0.00206919 337 0.0020667
../videos/lf70tybjLHY.mp4,1095 0.135315 1 0.105378 1806 0.0324145 315 0.0274011 105 0.0264151 259 0.0225867 0 0.0186255 579 0.0158319 275 0.0145359 146 0.0112473 424 0.00926173 1645 0.0083672 1493 0.00790759 517 0.00620808 50 0.00583321 203 0.00550434 245 0.00539594 866 0.00500368 183 0.00463104 1691 0.00432902
../videos/lfDleBTvT5Y.mp4,5 0.96056 16 0.831995 1082 0.0680323 0 0.0542986 1 0.0483184 25 0.0284967 354 0.0146925 136 0.00828617 903 0.00642125 315 0.00381187 150 0.0026559 623 0.00247297 1312 0.00189436 2273 0.00180439 8 0.00176682 203 0.00150092 11 0.00143792 2124 0.00099184 2399 0.000990662 362 0.000937819
../videos/llLm62yE1Gc.webm,652 0.519531 763 0.111049 2 0.0452582 15 0.0346175 7 0.0343849 1 0.0223464 1241 0.0197463 311 0.0161705 62 0.0160031 520 0.0145711 1584 0.0137396 69 0.0133831 11 0.0104638 18 0.00993512 275 0.00991475 21 0.00836166 315 0.00826329 16 0.00788943 489 0.00783494 66 0.00767292
../videos/lpDEcHOqd4o.mp4,181 0.119027 2753 0.0604231 11 0.0505534 15 0.04859 2857 0.0426945 26 0.0359915 150 0.0258965 16 0.024103 249 0.0218534 216 0.0206804 222 0.019788 315 0.0196605 2 0.0159643 1062 0.013108 127 0.0124331 18 0.0122066 68 0.0106937 39 0.0100468 194 0.00968438 277 0.00824447
../videos/lphX6cCgqSA.mp4,25 0.184384 1 0.120097 11 0.0984199 315 0.0650249 2 0.0411909 505 0.0369666 16 0.0337884 8 0.0325217 0 0.0248736 7 0.0193472 1110 0.0105254 146 0.00913271 105 0.00432849 136 0.00408418 2956 0.00363143 50 0.0034806 99 0.00337614 1331 0.00336089 242 0.00321546 150 0.00321192
../videos/lrkCLhh6yzM.mp4,53 0.0998956 1 0.078853 210 0.0599178 25 0.0358288 58 0.0352176 360 0.0209316 2 0.0199554 182 0.0195224 14 0.0178953 8 0.0140715 15 0.0138965 315 0.013553 160 0.0124795 16 0.0123689 60 0.0102086 146 0.00994357 0 0.00921049 3707 0.00885356 696 0.00825602 11 0.00756541
../videos/lroDBLyeSkk.mp4,2 0.956306 7 0.941931 283 0.289825 171 0.288428 235 0.207999 457 0.112223 757 0.0987145 104 0.0740331 3373 0.0721907 2059 0.0473955 315 0.0382804 213 0.0374589 2075 0.034097 3252 0.0287398 48 0.0286033 1435 0.027086 1789 0.0252445 1382 0.0250406 1429 0.0237153 198 0.0226239
../videos/ltDfJ7OyWRQ.mp4,229 0.448221 11 0.422141 625 0.138084 749 0.0396705 2 0.0255383 15 0.0241489 2956 0.0214067 7 0.0159208 2700 0.0135734 3217 0.0135673 9 0.0128735 315 0.0126803 50 0.012494 690 0.0117591 39 0.0115209 63 0.0100227 1042 0.00987801 771 0.00937308 18 0.00838522 505 0.0081717
../videos/ltOeXLq4V2Y.mp4,14 0.321317 25 0.183574 1 0.124858 354 0.0352586 517 0.0294947 0 0.0206627 16 0.0150929 315 0.00446874 1691 0.00354724 2328 0.00311856 337 0.00266744 150 0.00257931 882 0.0018772 682 0.00164242 3236 0.00162084 2022 0.00160538 1184 0.00157614 8 0.00147551 2295 0.00122921 2977 0.00114759
../videos/lzbYpENMZQ0.mp4,2 0.854091 1192 0.624899 1068 0.611862 17 0.574856 76 0.391562 182 0.064704 281 0.043032 511 0.0216442 60 0.020594 43 0.0156496 273 0.0147195 160 0.0123777 30 0.0113283 7 0.0110014 1 0.0100707 64 0.0100404 1271 0.00780346 571 0.00656471 901 0.00584635 284 0.00572891
../videos/m3dT4GZu9eA.mp4,88 0.902211 307 0.876817 184 0.581926 416 0.393809 380 0.205874 497 0.164323 1299 0.156464 514 0.0857851 1815 0.0732384 7 0.072495 614 0.0689668 1771 0.064481 2 0.0582085 1619 0.0424743 899 0.0397552 388 0.0340044 364 0.0291162 64 0.0256622 313 0.0239251 616 0.0200027
../videos/m3rUme1kop4.mp4,410 0.17973 7 0.107115 2 0.102578 11 0.0925705 818 0.0581914 722 0.0338821 196 0.0328074 428 0.0319563 638 0.0257487 1928 0.0195925 942 0.0177075 1015 0.0153057 2790 0.0137899 105 0.0106439 707 0.0105256 702 0.0097082 341 0.00948345 21 0.00922022 3005 0.00904739 203 0.0084006
../videos/m6jdmF6QDVg.mp4,25 0.743874 1 0.288791 0 0.13969 517 0.020964 16 0.0174529 1687 0.0101612 36 0.00684881 851 0.00498796 1768 0.00492838 2977 0.00485391 35 0.00456703 663 0.00437909 357 0.00424719 2022 0.00373014 1499 0.00314745 315 0.00284727 192 0.00281692 105 0.0024756 282 0.00239013 3658 0.00230243
../videos/m7peNkuixOQ.mp4,1 0.090381 315 0.0558915 11 0.04965 133 0.0268553 0 0.0237831 16 0.020529 146 0.0178281 25 0.0139408 505 0.0137682 150 0.00884117 2307 0.00842314 14 0.00756128 1021 0.00704162 1499 0.00686515 229 0.00676805 2947 0.00636013 663 0.00600603 749 0.00564966 1127 0.00551353 917 0.00542629
../videos/m85W3UyrkLc.mp4,11 0.137991 5 0.136344 674 0.125956 315 0.067266 3438 0.0643752 39 0.0531135 16 0.0478144 931 0.0399018 932 0.0337478 505 0.0236232 866 0.0190201 903 0.0188696 1 0.013271 50 0.00917559 106 0.00906529 850 0.00833307 150 0.00748064 36 0.00736096 15 0.00733359 170 0.00722662
../videos/mAfCNhV-mes.mp4,67 0.673918 15 0.653103 18 0.65235 1 0.141941 49 0.0774966 0 0.0510375 140 0.0306409 1910 0.0293797 725 0.0125494 127 0.00939449 14 0.00737488 170 0.00700654 1108 0.00692158 315 0.00683783 699 0.00663946 2586 0.00656753 2248 0.00600111 19 0.00581798 8 0.00538483 1122 0.00483972
../videos/mFpBZ4vbVuY.mp4,2 0.961067 7 0.952655 116 0.587516 1372 0.094302 1012 0.0708142 165 0.059722 266 0.0514781 344 0.0499637 437 0.0401291 573 0.0356021 283 0.0298656 3058 0.0276423 1429 0.0234735 224 0.0201479 171 0.0194098 1038 0.0190821 104 0.0179764 757 0.0176634 315 0.0176498 469 0.0171292
../videos/mIM64bMtuHg.mp4,11 0.76737 903 0.0916853 20 0.0749899 250 0.0422847 2746 0.036829 2185 0.0356822 969 0.0311372 1211 0.0244004 505 0.0216023 1528 0.0188494 2757 0.0176385 576 0.0162346 2 0.0152664 315 0.0148649 2449 0.0145603 15 0.0138204 1163 0.0133832 123 0.0127575 2715 0.0127187 2094 0.0126057
../videos/mQcTnfDiaeQ.mp4,16 0.045105 69 0.0350101 150 0.024079 31 0.0149945 105 0.0146791 9 0.0145419 84 0.0114682 183 0.00909083 1 0.00830008 2464 0.00809005 41 0.00772758 1744 0.00765888 2849 0.00744322 739 0.00690186 301 0.0065112 99 0.00637993 1251 0.00589917 139 0.00577522 2300 0.00489484 1220 0.0046864
../videos/mSMdUJf_FOQ.mp4,21 0.615888 23 0.362681 3565 0.0537305 73 0.0340907 1 0.0315548 331 0.0189762 0 0.0153551 640 0.0145317 2 0.0141303 24 0.0141293 105 0.012629 106 0.011735 115 0.0107153 7 0.00757706 730 0.00672085 11 0.00651304 18 0.00556718 455 0.00535062 3716 0.00499961 15 0.00462261
../videos/mSRVOZFusLU.mp4,50 0.78057 256 0.393738 65 0.356045 850 0.0869033 39 0.0739983 1 0.0537833 913 0.0358051 503 0.0354981 493 0.0307825 0 0.0293515 355 0.0198755 931 0.0124077 1782 0.0119776 8 0.011439 99 0.0113415 66 0.00900625 11 0.00782724 16 0.00702008 1868 0.00316111 3283 0.00310359
../videos/mVHVJZJPocs.mp4,1 0.0631517 39 0.0601147 337 0.0384422 660 0.0370645 50 0.0299599 595 0.0257114 181 0.0242041 25 0.0201318 216 0.0198368 16 0.0185847 14 0.014569 66 0.0103512 8 0.0102177 420 0.00855645 315 0.00682332 1042 0.00634368 1070 0.00602434 99 0.00505831 3258 0.00499503 2385 0.00459561
../videos/mVgxklNZV9I.mp4,2 0.976081 7 0.960049 283 0.556517 457 0.204832 235 0.200673 1106 0.122632 2253 0.103616 171 0.0539509 2059 0.0511306 2668 0.0453744 469 0.0342345 573 0.0315397 104 0.0274038 315 0.0193936 1435 0.0156517 165 0.0147112 841 0.014151 128 0.0127684 1382 0.0122898 198 0.0120329
../videos/mbMB8uaF-ZU.mp4,363 0.794005 533 0.715527 15 0.640173 1816 0.575423 1855 0.154783 289 0.153484 1238 0.150806 1835 0.140238 2537 0.119677 1102 0.102701 2794 0.0742874 3163 0.0154055 16 0.012809 3427 0.00420231 19 0.00398379 96 0.00363786 1 0.00359568 291 0.00311751 18 0.00251443 2173 0.00225877
../videos/mbPy3mT-0R0.mp4,2 0.0897662 7 0.040764 196 0.0393669 105 0.0344463 139 0.0290845 1 0.0242301 11 0.0228555 94 0.0202348 0 0.0198706 9 0.0196993 8 0.0157145 15 0.0134791 16 0.0126483 18 0.0126293 26 0.0124622 183 0.0121446 41 0.0119867 36 0.0118361 34 0.0111814 63 0.010764
../videos/mbv0FR8vwzg.mp4,315 0.114394 246 0.107854 16 0.0448456 1 0.0438829 150 0.0370978 106 0.026865 21 0.018355 0 0.0160264 703 0.0124423 1127 0.0121775 658 0.0114474 3721 0.0107923 41 0.0103544 595 0.0101577 23 0.00735612 146 0.007025 136 0.00680891 1110 0.00659962 505 0.00651416 8 0.00613555
../videos/mdXIn7J5Uu8.webm,148 0.197659 8 0.183019 242 0.156387 16 0.152466 470 0.0465292 354 0.0278382 459 0.02177 27 0.0154802 766 0.015307 1023 0.0152637 210 0.0141989 5 0.01215 2393 0.0102771 1064 0.010239 150 0.00935209 105 0.00889926 1 0.00819086 25 0.007726 1082 0.00758439 613 0.00593888
../videos/mfvxtGtQ9B4.mp4,11 0.179833 2 0.112027 7 0.107994 2733 0.0449089 1105 0.0419966 1443 0.0308764 2405 0.0307853 2309 0.026396 2039 0.0204191 715 0.0150933 3172 0.0149338 2160 0.0142695 1015 0.0140729 1928 0.0136662 2464 0.0136317 15 0.0134391 170 0.0129257 1198 0.0124502 420 0.0112333 5 0.0100184
../videos/mkAEupVwH7k.mp4,375 0.0952007 420 0.0819412 105 0.0626437 424 0.0440216 16 0.0356263 1 0.0324776 11 0.0282906 275 0.0255347 245 0.020952 183 0.0174439 2 0.0156958 74 0.0153197 106 0.0142565 21 0.0139532 7 0.0123433 2039 0.0108728 688 0.00990161 496 0.00898853 0 0.00766473 15 0.00726045
../videos/mlLTP89ARRA.mp4,88 0.948679 184 0.883211 380 0.873565 416 0.765774 614 0.412995 307 0.409336 514 0.147447 64 0.12298 119 0.0543844 1 0.0446145 465 0.0401003 113 0.0358014 1299 0.032581 149 0.0274187 364 0.0273975 0 0.0262294 2 0.0230949 985 0.018136 26 0.0174588 2001 0.0164828
../videos/mmp7v2qAiLc.mp4,7 0.97539 2 0.962798 116 0.321117 197 0.252912 316 0.240686 757 0.120801 2532 0.0802473 235 0.0801652 563 0.0786773 1012 0.0473275 283 0.043675 2710 0.0435219 1 0.0302058 198 0.0263437 469 0.0225787 1472 0.0221053 3607 0.020212 171 0.0175854 513 0.0167501 165 0.0159651
../videos/msyPWU2jVrQ.webm,866 0.185538 2647 0.159263 674 0.114524 11 0.0450606 579 0.0294284 194 0.0231341 453 0.0198109 315 0.0192352 1367 0.0180996 50 0.0128937 3854 0.0119558 15 0.0109048 39 0.0102497 2 0.00933381 338 0.00696739 569 0.00672681 505 0.00636883 319 0.00605052 7 0.00447025 26 0.00439026
../videos/mzz0YZexkfM.mp4,25 0.430131 14 0.127845 1 0.0604501 16 0.0383436 8 0.0352294 0 0.0113443 517 0.00888396 354 0.00882534 315 0.00881105 2 0.00539391 146 0.00453021 434 0.00437191 64 0.0033477 150 0.00280747 2166 0.00270978 2807 0.00217934 61 0.00208897 1296 0.00196593 420 0.00182399 259 0.00161739
../videos/n6Iq-B-Ru2M.mp4,1 0.207893 0 0.153573 2 0.101091 7 0.0748276 2157 0.0478999 128 0.0459148 230 0.0336953 25 0.0313629 85 0.0292613 174 0.0257317 1130 0.0191393 14 0.0183248 146 0.0174304 361 0.015885 104 0.0158465 35 0.0140467 344 0.00889636 19 0.00823116 284 0.00763371 715 0.00728277
../videos/n6uPgVgb3oE.mp4,39 0.974612 121 0.313973 233 0.211265 393 0.195688 202 0.132153 207 0.05398 674 0.0527537 866 0.0436681 156 0.0348986 529 0.0235925 50 0.0196525 1 0.0173721 627 0.0165711 216 0.00928185 953 0.0060696 16 0.00509478 181 0.0045477 1004 0.00446166 65 0.00406529 1846 0.00400501
../videos/n7KOeAx4YIc.mp4,15 0.917362 502 0.698355 18 0.487607 87 0.408452 2368 0.137418 619 0.106143 603 0.0683835 1835 0.0138962 1 0.013244 262 0.012477 2686 0.0124314 1174 0.0111 19 0.0102186 3169 0.00952547 60 0.00937138 67 0.0079612 315 0.0075287 1272 0.00589787 0 0.00524547 244 0.00454419
../videos/n7OMnDs54ro.mp4,2 0.964496 7 0.954318 116 0.301301 283 0.273198 1158 0.104904 1038 0.0745342 171 0.0641581 235 0.056375 841 0.0552077 573 0.0487078 469 0.0383141 1382 0.0359976 1429 0.0348808 457 0.0343334 1167 0.0341958 198 0.03188 1012 0.0296984 2075 0.027979 3325 0.0229964 1179 0.0228367
../videos/nFxN4UD-o6g.mp4,25 0.170099 1 0.107933 11 0.0396083 8 0.030792 9 0.0284529 1687 0.0261795 16 0.0221498 133 0.0219945 0 0.0149056 339 0.0119823 799 0.0102984 315 0.00885013 2977 0.00805762 28 0.0068586 35 0.00660467 414 0.00644323 203 0.00642801 99 0.0060762 2 0.00561955 779 0.00530066
../videos/nFzB2oCQ7-M.mp4,8 0.339932 16 0.0458011 1 0.0284626 25 0.0163033 0 0.0153423 105 0.0132898 2 0.01247 5 0.0105795 9 0.0105191 161 0.0102801 707 0.00915937 146 0.00910746 7 0.00873155 183 0.00827066 203 0.00783613 84 0.00764688 356 0.0069462 698 0.00622659 882 0.00557402 337 0.00554399
../videos/nIUDv5ypFfc.mp4,1 0.548709 0 0.290036 2354 0.241321 438 0.0947373 16 0.0272778 1322 0.0208818 546 0.0176758 562 0.0127206 150 0.00997694 1326 0.00886322 1021 0.00850879 1544 0.00800702 27 0.00792655 105 0.00510238 1110 0.00502764 85 0.00481368 157 0.00436044 1806 0.00351928 799 0.00325575 3640 0.00322422
../videos/nJ0poAnitUM.webm,1 0.138058 2 0.06739 0 0.0580758 8 0.055935 282 0.0402115 7 0.0376602 66 0.0342934 133 0.0325825 25 0.0320928 16 0.0234655 50 0.0148494 799 0.0123297 36 0.0110779 325 0.0104578 41 0.00923739 337 0.00836473 11 0.00814102 1876 0.00747784 92 0.00721898 815 0.00686729
../videos/nJW7RaTP6-o.mp4,2 0.20604 106 0.0622998 7 0.0607733 248 0.0535211 2438 0.0356302 0 0.0305516 1 0.0241426 44 0.0230624 81 0.0187112 17 0.0183313 108 0.0168072 76 0.0153894 1848 0.0143707 473 0.0119093 30 0.00950236 16 0.00817752 150 0.00733385 958 0.00724097 15 0.00595676 11 0.00578005
../videos/nMwSpxLirOg.mp4,22 0.976337 11 0.966732 20 0.834839 29 0.780661 122 0.634011 32 0.176083 426 0.11819 1489 0.08223 307 0.0536872 472 0.0305266 112 0.0268106 2462 0.025258 149 0.0221978 64 0.016214 173 0.0139217 605 0.0119517 560 0.0114472 26 0.0109932 1994 0.0107748 791 0.0103917
