VideoId,LabelConfidencePairs
../videos/eaW0tYpxyp0.mp4,25 0.825708 1 0.793661 1606 0.575502 1623 0.518473 0 0.236694 35 0.0738063 1687 0.0393329 517 0.00874363 85 0.00768403 245 0.00541529 1903 0.00342502 799 0.00340014 183 0.00338001 851 0.00282688 2792 0.00259342 815 0.00214811 285 0.00176924 2368 0.00155698 438 0.0014413 1469 0.00131711
../videos/eipcjPquh3Q.mp4,146 0.17786 717 0.0792376 1 0.0790395 16 0.0551619 0 0.0341384 375 0.027519 1660 0.0246602 11 0.0241258 3500 0.0187546 1743 0.0184109 420 0.0173647 8 0.0117101 1579 0.0106795 3081 0.0100352 2947 0.00891799 25 0.00847589 2887 0.00725363 7 0.00642428 14 0.00590657 1868 0.00515534
../videos/ek2uaHCbjl8.mp4,429 0.41385 1 0.121294 0 0.0448201 25 0.041708 14 0.0292617 16 0.0282515 64 0.0272347 150 0.0247471 1945 0.0218374 205 0.0180911 315 0.00929691 2 0.00797398 7 0.0074894 8 0.00652428 11 0.00519676 2354 0.00453649 89 0.00388357 21 0.00358574 505 0.00357118 149 0.00280681
../videos/en4n3lflSs0.mp4,5 0.693903 0 0.284438 1 0.194694 26 0.1739 16 0.100977 613 0.0298529 2915 0.0184181 733 0.0126459 738 0.0118751 1594 0.0114608 872 0.0112451 1718 0.0111195 2143 0.0107118 81 0.0099885 1082 0.00922659 150 0.00887629 1303 0.00775736 903 0.00743581 8 0.00731132 526 0.00698167
../videos/eoirAf9MqhA.mp4,210 0.641661 148 0.363087 685 0.129993 1 0.105149 53 0.0834677 253 0.0774086 3650 0.0522055 19 0.0399241 696 0.0394549 58 0.0273352 0 0.0265586 64 0.0176289 271 0.0134656 2 0.0112801 149 0.0100598 66 0.00955089 17 0.00896075 60 0.00817708 214 0.00472765 7 0.00435282
../videos/eveDkW1csw4.mp4,11 0.982836 20 0.888135 32 0.781048 22 0.775726 29 0.554115 303 0.299302 173 0.237022 2352 0.201626 397 0.11232 120 0.104525 2746 0.0774868 930 0.0684208 321 0.0371472 1261 0.0332256 1943 0.0292607 211 0.0238475 3156 0.0228216 679 0.022649 572 0.0218438 1 0.0213746
../videos/eyXgb0vmBgI.mp4,364 0.738028 88 0.52043 1013 0.476043 307 0.273532 1 0.160667 0 0.0830151 313 0.057254 416 0.0551532 2 0.053046 184 0.0453563 497 0.031548 341 0.0185353 150 0.0163627 7 0.0124359 1299 0.0111972 514 0.0102028 3330 0.00758233 105 0.00535323 1815 0.00518128 85 0.00419413
../videos/ezTeU2XCWEE.mp4,16 0.158697 474 0.132885 1 0.0776412 227 0.0528846 2 0.0514777 5 0.0433627 150 0.0298609 248 0.0230568 0 0.0188989 191 0.0155105 7 0.0108987 11 0.010852 105 0.00899237 2607 0.0076583 1233 0.00706623 141 0.00671722 315 0.00577584 76 0.00574882 299 0.0055 2710 0.00529389
../videos/f-jBn_AA79I.mp4,11 0.87129 20 0.78764 22 0.739748 341 0.470266 150 0.0979533 1265 0.0881064 853 0.04845 211 0.0463224 122 0.0441069 307 0.0318573 2304 0.0302916 29 0.0248745 1 0.0244842 1008 0.0179921 564 0.0150994 16 0.013743 576 0.0130599 1203 0.0125502 2183 0.0108242 26 0.0101111
../videos/f1f2t0Biw3M.mp4,11 0.96367 22 0.847982 29 0.664039 20 0.578905 32 0.506484 173 0.273181 477 0.135334 426 0.130764 528 0.069616 560 0.0683387 2448 0.0655654 791 0.0506408 341 0.0328249 1254 0.0317482 2797 0.0221588 120 0.0202478 1928 0.0191777 211 0.0183729 307 0.0144212 1016 0.0139512
../videos/f40uJ1rBnKk.mp4,2 0.536085 7 0.28031 780 0.0866934 347 0.0698266 45 0.0627429 1 0.0429667 17 0.0329711 0 0.0274241 208 0.0271343 871 0.0207217 210 0.0125041 15 0.0121893 685 0.012013 19 0.0078532 315 0.00715433 237 0.00688538 51 0.00657389 21 0.00651259 16 0.00605786 160 0.00568982
../videos/f4zZVDdQfQw.mp4,18 0.981226 15 0.977638 67 0.977397 140 0.424807 170 0.149706 64 0.0235504 149 0.0147659 1048 0.0140182 26 0.00953812 21 0.00949748 2 0.00925077 315 0.00911454 314 0.0086976 7 0.0071229 1 0.00634282 699 0.00627068 73 0.00588605 1910 0.00479508 23 0.00412732 1287 0.00310795
../videos/fAxgZvfbwmA.mp4,8 0.217945 50 0.134008 332 0.10468 6 0.0244257 65 0.0213815 1 0.0188329 16 0.0177914 15 0.0157371 25 0.0133412 11 0.00812496 66 0.00756275 146 0.00693142 1076 0.0058466 1110 0.00518086 0 0.00505123 337 0.00489537 357 0.0044015 2 0.00405846 69 0.00403386 9 0.0036968
../videos/fBj-z69BmxY.mp4,315 0.383007 11 0.130781 505 0.0973533 136 0.0593822 3217 0.0369388 16 0.0355484 764 0.0302527 2587 0.026051 26 0.0216876 1 0.0149541 146 0.0122439 1107 0.0112952 441 0.0111377 337 0.0106792 749 0.0089925 391 0.00881475 1189 0.00828073 194 0.00752558 1675 0.00727124 25 0.0055927
../videos/fCJz74tbvD0.mp4,24 0.340762 21 0.323608 1288 0.0563861 775 0.0481776 2 0.0401785 146 0.0374328 1676 0.0344056 7 0.027783 18 0.0251065 23 0.0192632 2770 0.0160461 1265 0.0133582 1099 0.0125336 1 0.0115639 43 0.00844986 11 0.00806272 3662 0.007278 16 0.00688936 15 0.00679434 203 0.00677826
../videos/fCrC_H4WNIA.mp4,5 0.768561 16 0.627923 0 0.184773 1 0.075328 1902 0.0385269 2709 0.0173657 7 0.0109925 81 0.0109661 150 0.0108244 15 0.00929524 19 0.00871885 302 0.0086218 789 0.00817198 438 0.00733298 2 0.00695557 1119 0.00518381 136 0.00487569 106 0.00472678 1008 0.0044542 26 0.00391524
../videos/fD4Fellv80M.mp4,5 0.952732 16 0.739271 59 0.0574298 0 0.0476404 136 0.02959 1 0.0277294 18 0.0107409 668 0.0104994 15 0.00634126 1260 0.00415892 3151 0.00370585 8 0.00293073 466 0.00252646 1082 0.00228658 900 0.00222765 441 0.00220831 2215 0.00194684 150 0.00192964 772 0.0012189 2098 0.00110838
../videos/fHO5IMPOiFk.mp4,14 0.747238 6 0.14184 1 0.132383 0 0.0452375 16 0.0228796 882 0.0208509 146 0.00613865 8 0.00576546 248 0.00553367 2383 0.00364998 299 0.00329123 301 0.00309095 2379 0.00308231 3707 0.00303464 707 0.00298369 315 0.00291392 2947 0.00244291 517 0.00222197 1263 0.0021797 391 0.00202571
../videos/fLfziLRFH1c.mp4,21 0.256541 23 0.0999287 2 0.0818763 11 0.0646979 315 0.0631354 115 0.0613661 1 0.0291504 44 0.0288633 146 0.0228878 7 0.021513 73 0.017623 150 0.0152403 1246 0.0145591 64 0.0116424 520 0.00995937 0 0.00756281 26 0.007464 133 0.00724923 2643 0.00717201 429 0.00666403
../videos/fLxmoU4MyFQ.mp4,2 0.106408 7 0.066252 598 0.0413524 707 0.0292063 359 0.0260444 8 0.0233184 11 0.0232958 17 0.0222659 133 0.0193498 1288 0.0122108 196 0.0106938 71 0.00969193 66 0.0089063 16 0.00859509 150 0.00844899 2115 0.00790573 205 0.0074074 128 0.00687384 146 0.00650048 3501 0.00649343
../videos/fNJHqP-BN-I.mp4,2 0.0665229 11 0.0636977 7 0.034637 505 0.033282 0 0.0314497 106 0.0292735 1 0.0292225 104 0.0171304 203 0.0155192 15 0.0150031 16 0.0148219 150 0.0145708 21 0.0130597 105 0.0125037 9 0.00970174 5 0.00884519 517 0.0086675 63 0.00800178 386 0.00784252 2926 0.00704437
../videos/fO7S0dYupI8.webm,66 0.702424 148 0.190403 1537 0.131614 521 0.108328 293 0.0839255 332 0.0634973 8 0.0294971 1117 0.0176765 1 0.0164144 175 0.0162694 7 0.00980488 315 0.00914292 557 0.00900447 0 0.00858011 2 0.00783191 2539 0.00705925 2393 0.00678801 766 0.00661697 1286 0.00572953 1207 0.00478431
../videos/fQ8TDbLJBTE.mp4,39 0.209713 315 0.135274 11 0.0414911 2 0.0251511 505 0.0237511 233 0.0231194 7 0.0212221 393 0.0157713 623 0.0155054 21 0.0135184 707 0.0127105 121 0.0124751 1022 0.0114162 16 0.0109912 26 0.010699 391 0.0106724 1 0.00800712 441 0.00726637 146 0.00673438 115 0.00542884
../videos/fQlOGiGKNAA.mp4,11 0.651577 20 0.125739 22 0.0907763 126 0.039729 15 0.0345433 220 0.0313262 2 0.0217797 1077 0.0200742 7 0.0191258 341 0.0183068 26 0.0167969 18 0.009964 652 0.00845802 16 0.00800586 2160 0.00765034 32 0.00754394 250 0.00644321 1203 0.00559563 2069 0.00550777 2956 0.00546695
../videos/fRKGZJDOI_Y.mp4,25 0.518994 1 0.106446 282 0.104653 16 0.0469042 0 0.0231455 315 0.0204176 8 0.0137307 517 0.0113352 189 0.0102988 268 0.00897215 337 0.00699724 2 0.00663555 35 0.00646117 11 0.00633935 285 0.0044641 1110 0.00369649 105 0.00337375 7 0.00331937 203 0.00327228 150 0.00324818
../videos/fRd4pilEVpo.webm,1 0.213178 16 0.189019 26 0.155872 150 0.139542 0 0.131585 5 0.111438 136 0.100008 903 0.0952441 1023 0.0599448 647 0.0509042 354 0.0291949 204 0.0243919 1618 0.0207762 409 0.020174 2124 0.020136 999 0.0194588 2 0.011006 130 0.0093354 259 0.00900814 296 0.00825936
../videos/fRq4k-gNJsc.mp4,26 0.128199 11 0.120721 2 0.0823514 315 0.0716912 7 0.0615841 16 0.0574992 15 0.0517723 8 0.0441977 3159 0.0166739 2124 0.0156586 277 0.0135099 749 0.0118222 463 0.00978306 505 0.0093779 818 0.0091515 18 0.00835064 1050 0.00787911 130 0.00764489 999 0.00749277 150 0.00741147
../videos/fRxi_d1aP7A.mp4,248 0.0936575 2 0.0690172 26 0.0447852 43 0.04231 76 0.0393319 441 0.0391344 11 0.0354555 315 0.0309921 39 0.0240163 136 0.019146 1023 0.0188044 7 0.0179687 428 0.0131458 181 0.0119122 1271 0.00921548 392 0.00849118 53 0.00832143 1520 0.00812577 311 0.008024 1203 0.0077843
../videos/fWl2nbR3wUA.mp4,0 0.177219 1 0.0552471 954 0.0435636 18 0.0426319 8 0.0395574 12 0.0347578 2 0.0289001 15 0.0264843 178 0.0205043 63 0.0189522 246 0.0181355 929 0.0178186 79 0.0176462 105 0.0170162 1082 0.0131897 7 0.0109385 17 0.00999633 133 0.00990724 203 0.0097986 242 0.00909146
../videos/fX-M7LO0XFo.mp4,1684 0.410715 1872 0.159145 1 0.138977 11 0.138491 0 0.124008 1366 0.0951875 8 0.0281911 2228 0.0271862 315 0.0143939 205 0.013402 12 0.0115476 150 0.0106528 2733 0.00696903 26 0.00694818 16 0.00598259 574 0.00551174 903 0.00506414 713 0.0048983 2160 0.00358532 133 0.00353414
../videos/fZxMQiYaado.mp4,14 0.426068 1 0.045851 16 0.0322916 315 0.0252356 577 0.0208486 150 0.013685 25 0.0112225 441 0.00831086 337 0.00786269 146 0.0073221 50 0.00534343 0 0.00504631 8 0.00470623 1706 0.00465223 707 0.00433547 21 0.00347839 26 0.00296595 23 0.00279415 2269 0.00247219 73 0.00227083
../videos/f_n6PyZbBGk.mp4,8 0.355356 1 0.0507217 2 0.0282666 0 0.0189142 64 0.013646 698 0.0114885 106 0.0113798 146 0.0112637 6 0.0112199 203 0.0092661 353 0.00921363 246 0.00892853 7 0.00843088 835 0.00714981 160 0.00690415 275 0.00560574 105 0.00542099 881 0.00530704 63 0.00506682 206 0.00503217
../videos/faw7hG_V7CM.mp4,133 0.0734502 2 0.0459641 11 0.0434297 7 0.027083 15 0.0218315 16 0.0178449 104 0.0165135 25 0.0160007 315 0.0154284 146 0.0100854 1 0.00986977 0 0.00754057 598 0.00753467 607 0.00725315 816 0.0070549 434 0.00685549 1667 0.00682591 2710 0.00660166 42 0.00650511 106 0.00479633
../videos/fc3sTcOn9Yw.mp4,24 0.239802 21 0.220039 1288 0.0857593 2 0.0759336 7 0.0487189 146 0.0277886 2770 0.0268335 775 0.0220643 203 0.0218777 1099 0.020586 1676 0.0155487 23 0.0146862 1 0.0133803 115 0.0131865 18 0.0115785 11 0.00995307 1265 0.00992829 16 0.00905643 3662 0.00793464 105 0.0067036
../videos/fgVQeSpoUbg.mp4,71 0.761661 152 0.254233 1640 0.0696246 2 0.0410916 849 0.0380693 146 0.0292926 16 0.0219464 7 0.0208763 1 0.0119141 11 0.0103927 105 0.00840817 1499 0.00798897 66 0.00692549 50 0.00578535 8 0.00570946 517 0.00532945 319 0.00531985 203 0.0052926 183 0.00503044 703 0.00493937
../videos/fmJo9sBgqLw.mp4,0 0.13824 5 0.0608589 1296 0.0447686 1 0.0407019 9 0.0352992 2 0.0237711 226 0.022927 8 0.0197661 31 0.0195751 63 0.0164318 7 0.0152196 242 0.0104136 331 0.00985278 11 0.00971951 662 0.00909158 105 0.0078231 16 0.00754941 42 0.00661584 203 0.00648598 929 0.00466088
../videos/fmf9GACLHho.mp4,16 0.449124 5 0.352235 136 0.200257 1 0.185121 0 0.119734 8 0.0452374 150 0.0188563 25 0.0101852 105 0.00923849 2098 0.00721433 929 0.00539561 1358 0.0053751 1522 0.00521874 1135 0.00504799 855 0.00386294 11 0.00378503 1082 0.00378259 769 0.00344781 69 0.00278708 244 0.00274166
../videos/fnUMABLS-ZQ.mp4,25 0.229616 14 0.135916 1 0.0916842 315 0.0305747 146 0.0277228 0 0.026491 6 0.0100326 16 0.00854964 8 0.00799274 150 0.00493077 3707 0.00485181 429 0.00464169 2 0.00424416 2947 0.00377225 2807 0.00367942 505 0.00348142 64 0.00297065 19 0.00280014 26 0.00260606 1823 0.00255849
../videos/fohPdVkAAoc.mp4,11 0.732926 22 0.275157 173 0.241247 477 0.140827 29 0.127382 20 0.12475 528 0.105209 1 0.0903017 1796 0.0413398 560 0.0306038 564 0.0227661 892 0.0194605 930 0.0158467 0 0.015368 303 0.0139381 506 0.012144 32 0.0112142 315 0.00927632 1792 0.00844687 112 0.0080217
../videos/fpc9kIa8Ubg.mp4,2 0.238007 7 0.175681 8 0.151031 0 0.131515 1 0.119936 2985 0.0150366 259 0.0145358 19 0.0116125 9 0.0108579 193 0.00995373 1692 0.0099134 275 0.00991007 64 0.00915254 183 0.00912886 16 0.00784962 192 0.0076959 1723 0.0074248 1469 0.00681369 3409 0.00601419 17 0.00590091
../videos/fsJhmn3a4qc.mp4,11 0.413758 29 0.0466335 422 0.0456036 472 0.0322004 26 0.0303148 20 0.0296567 382 0.0267093 16 0.0227012 701 0.0180132 15 0.0178384 22 0.0147971 428 0.0133531 1112 0.0122806 577 0.0118821 43 0.0113957 18 0.0110319 2 0.00995655 1267 0.00814054 302 0.00812272 648 0.00756584
../videos/fsfikgfdUqM.mp4,11 0.0938144 7 0.0779768 2 0.0555914 269 0.0482258 16 0.0331945 105 0.0297792 39 0.022389 315 0.0195378 183 0.0128064 15 0.0112459 455 0.0109411 192 0.0100022 21 0.00931678 505 0.0084903 320 0.0082355 8 0.00670652 903 0.0060132 0 0.00592113 1254 0.00506765 17 0.00499891
../videos/fvtKVqWBhJQ.mp4,8 0.168532 1 0.065827 261 0.0422469 146 0.0393636 259 0.0302663 1021 0.0232484 0 0.0180729 242 0.0164022 16 0.015387 2 0.0146402 11 0.0136448 470 0.0129141 315 0.0113013 136 0.0111923 1110 0.00948639 727 0.0093177 50 0.00800249 69 0.00766433 7 0.00731527 1004 0.0063736
../videos/g1RTffMgkrU.mp4,315 0.194605 25 0.175123 11 0.125868 505 0.0174556 886 0.0164436 133 0.0139451 8 0.0089323 16 0.00800933 2 0.00640356 429 0.00545531 1 0.00542589 2076 0.00452116 7 0.00444973 1110 0.00436698 246 0.00381144 903 0.00380108 2477 0.0037322 2923 0.00338335 734 0.00292086 707 0.0024848
../videos/g20RWkLIj0k.mp4,11 0.603897 315 0.570866 505 0.118761 903 0.0814861 969 0.0283351 2746 0.024758 29 0.017691 368 0.017137 2312 0.0111607 1 0.0102282 2938 0.00922211 15 0.00889902 2 0.00882456 7 0.00818201 1528 0.00815703 692 0.00745355 1973 0.00699383 2054 0.00666359 637 0.00645386 26 0.00610684
../videos/g27bACUUmrM.webm,66 0.708315 1117 0.273188 1537 0.178316 148 0.129159 909 0.127836 1876 0.0829271 8 0.0467083 766 0.0357715 879 0.0351251 2 0.020821 293 0.0185993 521 0.0180354 7 0.0165536 1 0.0123691 332 0.011299 199 0.00721445 315 0.00689938 2571 0.00610961 707 0.00549457 0 0.0053783
../videos/g3ertSeV3pI.mp4,11 0.549695 250 0.189135 291 0.0348725 674 0.0273102 15 0.0264376 315 0.0257255 20 0.0148993 434 0.0142809 1203 0.011339 2 0.0112853 569 0.0110966 866 0.0109878 50 0.0107123 579 0.0098187 1942 0.00981274 1 0.00968498 7 0.00919296 126 0.00808723 150 0.00757747 16 0.00702424
../videos/g40hEoeqkmw.mp4,688 0.265203 0 0.0963464 1 0.091697 2929 0.026297 3060 0.020211 432 0.0199565 150 0.0171372 5 0.0139133 106 0.0136025 26 0.013601 11 0.0130499 16 0.0121325 1064 0.0107311 3681 0.0100597 2 0.00970584 1303 0.00819244 881 0.00804524 2507 0.00737489 8 0.00724259 1763 0.00698085
../videos/g4OSDHrRAvA.mp4,146 0.0702832 9 0.0523103 1 0.0519352 25 0.0240421 11 0.0224329 150 0.0175588 16 0.0173737 34 0.0144363 809 0.0143249 27 0.0131209 7 0.0114464 105 0.0102314 36 0.00908926 2 0.00906623 106 0.0089335 15 0.00892887 0 0.00821841 139 0.00775875 94 0.0071756 147 0.00687491
../videos/g5XzD6gZ5XA.mp4,2 0.637545 30 0.253228 7 0.228525 58 0.172624 53 0.172348 315 0.0345292 1000 0.0321392 17 0.0319377 1913 0.0258164 277 0.0228519 149 0.0181595 2085 0.0177434 1769 0.0169675 64 0.0147358 464 0.0135184 710 0.0131827 905 0.0129062 15 0.0118761 3616 0.0112002 931 0.010754
../videos/g6xm6G593yI.mp4,2 0.939667 7 0.86015 135 0.278546 172 0.236384 235 0.218452 75 0.134545 116 0.0979465 1214 0.0833217 469 0.048849 1014 0.0451701 17 0.0392629 224 0.0389902 437 0.0378311 345 0.0364956 1155 0.0342961 95 0.0342218 104 0.0324398 2905 0.0313235 1339 0.031098 2275 0.02979
../videos/g7ewUU73Yp4.mp4,1 0.0943412 11 0.0459501 315 0.0380001 150 0.033022 0 0.0260378 146 0.0248708 420 0.0183856 16 0.0162745 133 0.0121979 1138 0.0109521 8 0.00948154 25 0.00942332 2 0.00886752 470 0.00851305 7 0.00793423 254 0.00757142 3793 0.00705579 429 0.00624192 242 0.00618479 28 0.00605575
../videos/g9JIquykHZc.mp4,21 0.453313 23 0.253188 73 0.211593 343 0.0844566 24 0.0785296 0 0.0388942 1 0.0358332 858 0.0203938 115 0.0172637 315 0.0141676 3821 0.0136589 2 0.0134749 875 0.0134277 7 0.0132104 322 0.0122866 1312 0.0106613 11 0.0100971 707 0.0100878 26 0.00998023 209 0.00887621
../videos/g9gTm3rVb0E.mp4,1 0.275082 2 0.0929005 24 0.0680474 7 0.0502904 0 0.0446375 275 0.0377723 410 0.0359889 268 0.0348614 19 0.0290523 21 0.0271119 9 0.0240016 106 0.0224878 17 0.0188157 105 0.0186546 245 0.0184008 74 0.0160858 703 0.0137201 5 0.011585 1285 0.0111314 1806 0.0110209
../videos/gAifU76dUBQ.mp4,11 0.846143 29 0.656788 32 0.551496 406 0.316977 22 0.31583 20 0.212308 368 0.0598341 1 0.0418316 221 0.0287171 0 0.0136586 2 0.0114607 64 0.00873175 122 0.00813738 229 0.00764246 749 0.00704286 877 0.00699954 123 0.00566557 679 0.0053505 564 0.00460442 149 0.00449046
../videos/gAp89fY00yo.mp4,14 0.18212 8 0.0716977 1 0.0631673 16 0.0445829 133 0.042304 3298 0.0210115 414 0.0153925 6 0.014826 0 0.0142693 11 0.0139963 315 0.0132505 146 0.00978396 2224 0.00612625 441 0.00600424 954 0.00571465 15 0.00555132 89 0.00508956 148 0.00484174 1082 0.0047357 2269 0.00456535
../videos/gBQNTcrR3Gg.mp4,315 0.0920186 11 0.0855565 2 0.0636774 15 0.0498857 7 0.0412985 579 0.0373152 674 0.0353565 3390 0.0338988 1493 0.0171756 50 0.014341 3183 0.0120731 2710 0.0113935 16 0.0112655 67 0.0105372 2746 0.00921053 146 0.00874002 18 0.00855186 505 0.00745511 44 0.00707346 259 0.00647771
../videos/gFBZNcL3Mt8.mp4,11 0.0496903 146 0.0448433 2 0.0297199 1 0.0251098 7 0.0246668 15 0.0183076 39 0.0156878 410 0.014572 315 0.0134968 8 0.0134164 16 0.0126093 1850 0.0108986 71 0.00981885 750 0.00875535 1021 0.00857922 25 0.00801365 420 0.00797182 375 0.00689615 17 0.00608195 779 0.00537736
